Gene	SRR3471108	SRR3471109	SRR3471110	SRR3471111	SRR3471112	SRR3471113	SRR3471114	SRR3471115	SRR3471116
ENSMUSG00000028980	1395.6422	1414.5367	1089.9178	410.03894	426.19476	373.37463	934.369	970.12885	754.34845
ENSMUSG00000028982	344.33066	350.0787	264.99365	469.54022	448.1244	385.67462	755.18164	785.2057	671.56757
ENSMUSG00000028986	2021.2557	2009.8546	1732.3883	2046.3105	2009.6407	1664.276	2802.8298	2790.9194	2449.7402
ENSMUSG00000028988	410.3886	414.08337	380.01718	223.48401	231.93982	187.91545	364.39792	381.8643	396.25204
ENSMUSG00000028989	5.4076567	10.534871	4.974863	7.4540734	8.16996	2.968529	6.8432484	7.8746023	5.784856
ENSMUSG00000028990	664.35406	691.51166	682.5554	713.385	720.7902	643.7251	1163.1478	1231.0758	1089.5132
ENSMUSG00000028991	1555.1991	1617.2433	1181.7847	1049.4983	1055.2301	951.8741	1726.3774	1783.045	1418.3463
ENSMUSG00000028992	398.8722	358.7451	311.61603	314.7485	311.01303	234.72281	398.09604	501.48914	397.26453
ENSMUSG00000028995	3538.1604	3557.6145	2764.4907	8195.04	7853.795	6296.4653	8351.668	8471.595	7148.1865
ENSMUSG00000028996	2.53704	0.8340794	0.88447446	3.5339437	2.618538	3.0058494	5.70976	6.515564	10.714989
ENSMUSG00000028998	4032.068	4054.602	3527.452	4762.4976	5007.4634	4087.1028	8772.509	9022.301	7486.576
ENSMUSG00000028999	1989.7734	2143.7703	1866.1588	1368.4884	1303.5724	1037.4608	2071.692	2015.9231	1889.7676
ENSMUSG00000029001	0.0	3.4925086	0.0	3.9401467	3.8553517	1.9035027	4.7436423	9.470779	11.53959
ENSMUSG00000029003	191.21051	204.62827	186.45006	205.58516	224.25415	165.12411	292.94693	330.98706	290.80997
ENSMUSG00000029004	18996.318	18773.379	14625.649	16357.895	17710.18	13837.397	28394.605	27900.725	23896.424
ENSMUSG00000029005	138.59848	151.65385	113.312965	27.42978	41.377388	33.14382	79.820435	104.73447	64.638405
ENSMUSG00000029007	778.9847	771.98456	674.9153	575.33453	852.2185	562.0557	933.6018	809.25616	696.0603
ENSMUSG00000029009	749.9487	679.28015	613.37317	391.55362	438.35468	237.75127	698.20953	739.83734	635.8669
ENSMUSG00000029012	2855.9385	2774.0784	2563.7239	1988.4756	1963.3522	1574.8276	3468.767	3401.5378	2874.854
ENSMUSG00000029014	11156.91	11496.3	9282.655	14871.185	15001.375	11282.942	21320.947	21732.02	18064.295
ENSMUSG00000029015	0.0	0.8970245	1.2023284	0.0	0.0	0.0	1.7230747	1.7265508	1.2080563
ENSMUSG00000029016	1071.2981	941.42163	1002.73224	832.311	756.97906	705.0704	1416.4904	1386.4176	1181.9048
ENSMUSG00000029017	6283.1045	6249.0093	5740.477	7540.3643	7882.792	6770.9316	10823.646	10990.96	8939.519
ENSMUSG00000029019	0.0	0.0	1.0245372	3.0669024	0.96494895	0.0	0.95468587	0.9558354	2.892469
ENSMUSG00000029020	1754.8596	1851.311	1381.8988	1545.9032	1615.9714	1536.715	2338.356	2305.3804	2091.0996
ENSMUSG00000029022	555.9448	480.34177	507.97995	215.85376	202.02278	208.91286	404.19833	419.37656	428.04932
ENSMUSG00000029026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97353387
ENSMUSG00000029027	85.43367	96.76759	70.822205	49.304455	51.580563	40.64894	75.92382	91.82391	56.870922
ENSMUSG00000029028	943.14325	859.5785	833.6746	1118.9594	1219.7589	997.66565	1752.3766	1782.2673	1588.2424
ENSMUSG00000029029	151.37312	146.88489	71.91022	72.22645	49.819916	55.510025	105.15804	115.903275	85.87636
ENSMUSG00000029030	381.83948	430.4201	331.01105	307.64832	293.60562	240.75714	479.7958	443.58704	388.04797
ENSMUSG00000029032	0.0	0.0	0.0	2.1905875	1.5619508	2.2601714	7.789478	4.2585545	2.943866
ENSMUSG00000029033	769.18	725.80817	669.46344	388.85413	352.1866	318.65485	652.80975	620.3995	495.0825
ENSMUSG00000029034	683.6819	756.2118	561.50165	820.1359	666.54517	651.23596	1312.5464	1309.7194	1107.1422
ENSMUSG00000029036	936.6948	915.78827	740.726	1260.6674	1514.0668	1169.6267	2273.826	2108.6858	1726.1521
ENSMUSG00000029038	1079.4105	1073.8491	922.4229	1543.9628	1671.4786	1348.676	2880.3132	2700.5952	2144.889
ENSMUSG00000029044	0.0	0.0	0.0	0.0	0.0	0.0	1.5585936	0.0	1.232035
ENSMUSG00000029047	120.900986	123.7678	88.07451	81.48952	60.768047	50.842213	94.33229	83.52173	97.14538
ENSMUSG00000029048	2587.5327	2529.995	1890.6111	2616.651	2989.9084	2303.3735	4015.7832	3918.3335	3424.1926
ENSMUSG00000029049	193.94254	213.48322	210.00237	272.8474	223.9228	211.86572	311.29285	371.85733	305.95523
ENSMUSG00000029050	6491.0845	6481.0024	5001.7144	3499.3496	3552.9675	2969.965	5872.206	5993.955	4955.5547
ENSMUSG00000029053	17.241812	2.553322	14.02567	3.4644918	2.6237955	5.052179	7.323381	7.026317	6.2329755
ENSMUSG00000029054	0.76598465	0.53343713	0.0	0.7456856	0.0	0.7210552	0.7225958	7.917865	7.881358
ENSMUSG00000029055	0.0	1.6240244	0.0	1.5470293	9.039823	1.5253147	6.029753	3.7750473	10.056484
ENSMUSG00000029056	437.80096	424.2138	327.70447	292.4859	319.65262	248.91733	426.68466	435.04068	391.45444
ENSMUSG00000029059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9761471	0.0
ENSMUSG00000029060	497.6746	453.28717	421.2141	424.76285	349.2292	383.5432	544.1219	632.15393	469.3137
ENSMUSG00000029061	589.1518	470.7009	433.44244	436.04462	448.4	418.48413	716.8379	785.5521	645.9165
ENSMUSG00000029062	3339.6687	3426.942	2795.7778	4162.414	3926.7644	3330.044	5577.79	5793.978	5102.2773
ENSMUSG00000029063	2171.102	2346.7478	2027.033	2271.1116	2353.554	1921.6458	3519.41	3576.6177	2921.4075
ENSMUSG00000029064	6797.189	7068.1865	5374.339	7307.4727	7323.305	6401.3584	13813.601	13811.952	11918.076
ENSMUSG00000029066	502.38696	511.13837	407.28165	700.1338	601.2466	528.72107	915.1052	875.8946	775.76215
ENSMUSG00000029068	4776.9785	4576.7534	3743.9111	10482.635	10270.775	8637.361	13905.92	14066.133	11702.246
ENSMUSG00000029070	2725.79	2477.1943	1804.8019	3861.6775	3693.7124	2770.6724	6266.2383	6186.702	5237.9053
ENSMUSG00000029071	1133.6912	1073.5347	927.77356	1281.6458	1374.5168	1132.3821	1986.7849	2082.181	1695.2947
ENSMUSG00000029072	16.237432	28.152645	22.03193	33.12016	30.905767	23.730923	56.392593	64.46994	46.103874
ENSMUSG00000029073	264.94278	275.55432	245.4491	81.024796	101.30593	84.841896	409.14984	344.11194	283.6264
ENSMUSG00000029074	4.725095	0.0	0.8852043	4.598048	6.1422725	3.7466412	9.164907	2.2960734	3.790996
ENSMUSG00000029075	24.94666	22.445606	22.170404	17.82192	28.769192	20.280252	33.969994	54.239452	32.927734
ENSMUSG00000029076	3195.6772	3353.8364	2781.5928	3542.992	3876.612	3290.505	5978.15	6356.828	5089.891
ENSMUSG00000029082	38.726288	44.446117	32.844547	124.2517	128.54308	98.90815	145.45251	154.52013	132.2118
ENSMUSG00000029084	3.8721592	3.613023	2.6506627	1.0010903	3.394836	5.45194	9.1512165	6.7666483	4.538103
ENSMUSG00000029086	8.170498	15.051371	8.807919	19.781893	13.605059	14.581504	26.963205	17.68982	32.071182
ENSMUSG00000029088	0.9591644	0.98027295	0.9322732	10.83542	1.8960979	11.78257	10.656814	12.328815	6.4850545
ENSMUSG00000029089	494.6335	586.44415	377.7212	493.55673	531.5962	393.09033	818.21454	827.60516	619.8987
ENSMUSG00000029090	1300.8259	1332.9645	1010.73413	842.3157	911.15466	740.4463	1402.308	1406.6892	1179.7456
ENSMUSG00000029092	70.77464	64.64138	68.459335	651.6453	575.45087	541.5119	863.60376	944.4732	795.391
ENSMUSG00000029093	134.54872	152.29431	125.5375	58.746426	43.24936	34.091595	91.19111	86.0979	82.192894
ENSMUSG00000029094	1126.1489	1187.4261	954.27997	674.30035	583.90704	510.32965	1013.7173	1004.9952	844.9352
ENSMUSG00000029095	8.223867	4.209446	0.0	2.58382	1.2182411	0.0	0.52941144	0.0	5.69248
ENSMUSG00000029096	282.36954	302.56052	229.41367	97.79115	117.54796	100.79539	210.09668	231.8717	168.8647
ENSMUSG00000029097	198.82901	198.90396	205.24297	232.53004	198.21309	225.09499	294.6757	329.11777	287.83475
ENSMUSG00000029098	422.70724	402.32678	307.1513	261.29602	244.6425	210.93376	435.93475	437.2876	367.45944
ENSMUSG00000029101	421.2129	484.47906	370.9831	219.11598	216.72107	190.20074	398.829	497.32953	312.90765
ENSMUSG00000029102	1.9787688	0.0	0.0	0.0	1.5469856	0.0	1.7860745	0.6676522	0.66995084
ENSMUSG00000029103	1169.1377	1199.1619	973.5671	938.7172	950.54193	959.50684	1573.4691	1551.4683	1347.7104
ENSMUSG00000029104	2331.391	2138.6357	1821.4783	2598.3962	2869.8174	2270.2397	4466.467	4404.505	3675.1006
ENSMUSG00000029106	4322.24	5005.35	4736.832	4058.0686	3695.894	3876.3809	6196.8726	6012.2876	5538.085
ENSMUSG00000029108	0.0	0.0	0.0	1.3618078	10.324399	0.0	1.9916365	3.9913254	0.0
ENSMUSG00000029110	2746.6362	2607.87	2237.0696	3714.347	3458.697	3287.8242	5082.9526	4967.2095	4339.8037
ENSMUSG00000029111	829.24164	833.6007	654.92865	580.8624	576.06793	415.70813	905.7818	897.8064	711.068
ENSMUSG00000029112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029119	1399.323	1475.1527	1256.125	1328.1473	1367.1465	1057.4753	1960.3607	2053.784	1757.8489
ENSMUSG00000029120	6.9020524	10.241446	13.551233	29.088015	44.654026	30.691916	42.323826	45.484684	46.344677
ENSMUSG00000029121	0.8725855	3.6223469	3.5542066	0.0	1.4109964	0.81078	0.7995097	5.783573	1.3792775
ENSMUSG00000029122	840.6959	718.1682	680.35767	391.16415	334.07776	270.77402	567.70905	640.1624	424.30978
ENSMUSG00000029123	4.031277	10.017196	7.6330776	0.9999887	5.6948485	5.847367	6.0795536	4.0544715	3.0380833
ENSMUSG00000029125	953.34326	992.52844	827.9198	1199.2894	1219.37	1153.3286	1612.2897	1629.0436	1461.2599
ENSMUSG00000029126	0.0	1.0058203	1.953199	4.056902	0.0	5.7860236	4.8765583	2.9155433	0.96772504
ENSMUSG00000029127	191.30243	150.39119	138.23128	82.50818	111.353935	111.53051	155.15327	186.16963	164.30186
ENSMUSG00000029128	1549.6333	1484.9493	1228.539	1516.4084	1560.6501	1399.9695	2576.9978	2631.097	2135.9395
ENSMUSG00000029130	0.0	0.0	0.6381524	1.3050728	3.9129963	1.9237808	24.690214	5.0807114	13.646956
ENSMUSG00000029131	2428.2314	2450.598	2036.394	4231.0522	4072.9856	3715.0833	5862.4727	6117.3604	5092.511
ENSMUSG00000029134	19.608248	18.491398	12.306033	70.44159	72.20988	75.09587	123.51679	128.13391	96.151924
ENSMUSG00000029135	3053.16	3113.9526	2512.5308	5242.4204	5440.6157	4374.58	7965.7695	8022.9507	6651.478
ENSMUSG00000029136	9.894934	13.074303	10.661088	15.992424	20.663958	21.231548	36.379158	27.841976	24.846882
ENSMUSG00000029138	23.278694	18.98613	12.511066	18.394552	30.20943	27.330599	33.670868	27.154371	25.159033
ENSMUSG00000029141	1174.7662	1153.9419	1102.42	1307.077	1245.884	1245.2595	2079.6594	2083.4072	1926.0096
ENSMUSG00000029145	481.4584	335.73303	406.61664	187.90619	209.809	249.26085	422.01788	447.30823	450.01785
ENSMUSG00000029146	777.8687	732.98346	627.657	777.0416	766.2968	671.3874	1338.8933	1353.1129	1096.2001
ENSMUSG00000029147	5450.3457	5641.3203	5003.918	4205.504	5163.057	4155.744	6465.053	6336.941	5591.709
ENSMUSG00000029148	1750.7673	1889.4454	1654.0743	1299.387	1221.8959	1236.7822	2785.5325	2630.9602	2264.131
ENSMUSG00000029149	8.678229	7.787658	6.127646	1.689106	0.8929426	2.1380675	11.954206	4.542308	7.286585
ENSMUSG00000029151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029152	3047.9294	3039.7627	2430.4128	4649.4756	4842.1514	4111.081	6510.8403	6513.5503	5494.9565
ENSMUSG00000029153	26.253756	39.418682	37.400784	24.292288	42.768837	29.281885	47.83385	48.894093	26.364622
ENSMUSG00000029154	0.0	0.0	0.0	0.0	0.0	0.95311165	0.97292566	1.9460435	1.9511118
ENSMUSG00000029155	0.0	0.0	0.0	0.0	0.0	0.7995933	4.143324	2.0616312	2.0816255
ENSMUSG00000029156	1697.2012	1694.2152	1261.0342	1633.1707	1587.0566	1395.3208	2361.9465	2269.768	2062.3186
ENSMUSG00000029158	0.0	0.9545512	0.9770039	41.118465	23.74095	20.32679	52.28136	34.05116	26.922434
ENSMUSG00000029161	24.662203	20.347502	22.122717	35.71617	26.583874	27.387316	31.674416	36.24708	27.765255
ENSMUSG00000029162	91.817055	114.31342	78.50239	45.360653	51.448498	52.507477	87.61694	113.15748	64.72959
ENSMUSG00000029163	2050.2659	2192.1958	1812.6655	667.66144	510.07187	500.33167	1291.6245	1438.2952	1249.5623
ENSMUSG00000029165	438.66766	411.68173	291.2308	201.01476	185.12418	145.25966	330.22183	334.80258	269.45236
ENSMUSG00000029166	90.104515	59.708794	79.99287	109.40218	114.82585	69.04608	171.13754	181.51389	117.91971
ENSMUSG00000029167	1287.2247	1372.0297	1071.0557	1193.4609	1267.8964	985.8604	2232.2659	2238.898	1840.2394
ENSMUSG00000029168	0.0	1.1803863	0.0	3.439753	4.412749	2.4574568	9.564735	8.224361	2.449303
ENSMUSG00000029169	5860.029	5889.2114	4883.4136	7604.651	7785.4263	6292.7505	10471.023	10869.048	8797.264
ENSMUSG00000029171	903.9211	881.1174	779.02673	1397.8497	1439.1161	1168.9973	2182.992	2060.5796	1824.2312
ENSMUSG00000029173	811.6563	764.7199	654.08356	788.39154	805.1844	665.5251	1159.906	1221.4006	971.42725
ENSMUSG00000029174	574.88947	642.8858	417.82	660.4265	709.1718	581.9814	914.9636	939.2611	776.4773
ENSMUSG00000029175	553.0584	522.9242	435.30032	411.97754	418.3112	302.0099	626.16284	618.87634	538.0562
ENSMUSG00000029176	3379.2588	3627.0486	2896.1018	2272.6685	2734.2048	2008.195	3712.2546	3905.9622	3087.2034
ENSMUSG00000029177	2928.5828	2937.9607	2464.6548	1419.9427	1382.5007	1156.036	2124.7952	2204.043	1886.2859
ENSMUSG00000029178	1799.7244	1842.6111	1663.0012	1161.2502	981.47266	814.6249	1473.4554	1631.9346	1267.7046
ENSMUSG00000029179	777.22217	735.9284	611.7374	1849.0453	1836.4474	1493.5795	2443.26	2554.1555	2240.0037
ENSMUSG00000029182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029184	25.90809	15.077161	15.912622	14.578688	13.795286	8.975456	27.482342	24.791222	23.359629
ENSMUSG00000029185	2234.995	2310.9062	1801.264	1297.0449	1340.3479	955.5305	2218.8433	2227.631	1927.5106
ENSMUSG00000029186	1511.7815	1471.9945	1245.408	1858.7474	1941.7914	1617.3849	2906.3477	2891.8538	2347.2903
ENSMUSG00000029188	0.0	0.95960206	0.0	3.5999494	0.0	4.4820933	3.0380268	1.2930696	0.9198406
ENSMUSG00000029189	7.7470193	11.921101	7.408753	8.142063	12.8474865	4.7563725	9.185362	22.215591	14.151359
ENSMUSG00000029190	5745.679	5627.8325	4428.125	6526.2197	6735.9336	4741.59	10297.206	10241.761	8655.983
ENSMUSG00000029191	4281.778	4627.9185	4082.0088	3494.9548	3636.6873	3140.3381	6694.822	7356.9224	6262.21
ENSMUSG00000029192	508.99185	548.22217	442.50143	353.03598	282.53073	371.0992	594.4284	530.8142	503.33752
ENSMUSG00000029193	4.4775715	0.0	1.681465	6.859787	11.864987	10.402609	7.5016418	11.224771	10.739214
ENSMUSG00000029195	1.6086128	0.0	0.0	1.2909874	1.322348	0.0	2.482271	5.771693	1.539558
ENSMUSG00000029196	1496.0431	1503.0981	1250.3644	944.6336	958.07104	789.7655	1583.6012	1507.1627	1225.1122
ENSMUSG00000029198	1161.6963	1246.4028	963.6931	1677.9381	1663.4655	1354.6566	2342.8132	2388.8337	2036.909
ENSMUSG00000029199	809.8755	794.1873	654.54834	866.2864	932.6033	755.1142	1234.4271	1235.0469	1059.7117
ENSMUSG00000029201	5848.691	6067.3228	5373.2427	6065.133	6171.8276	5122.314	9137.614	9229.823	7327.4663
ENSMUSG00000029202	5602.218	5445.6	4687.5493	5612.631	5723.358	4502.642	6725.042	6761.6987	5677.608
ENSMUSG00000029203	2490.4397	2664.4229	2393.4624	3329.4788	3393.7698	2795.05	4157.3916	4216.881	3565.9546
ENSMUSG00000029204	14.854982	12.905992	9.436836	15.928707	22.718603	8.585294	31.362295	47.194916	61.11942
ENSMUSG00000029205	0.0	0.8691239	0.0	0.0	0.0	1.0887786	4.368921	1.0465018	5.187358
ENSMUSG00000029206	18.920902	13.036832	12.39545	23.922632	22.0341	21.188328	34.590282	34.292313	37.02085
ENSMUSG00000029207	3727.6335	4166.8965	3090.169	4904.7793	4715.083	4057.7993	8156.9624	7845.4565	6761.133
ENSMUSG00000029208	2011.4662	2103.4958	1640.2466	1989.9244	1964.3574	1400.4541	2308.5425	2485.9658	2087.3662
ENSMUSG00000029209	570.1727	647.8936	473.09055	416.02466	405.35696	338.65637	579.5466	652.9319	541.4585
ENSMUSG00000029211	1.9407786	0.9559489	1.7953353	0.96368986	0.0	0.8998305	10.688561	7.402359	9.377491
ENSMUSG00000029212	17.390884	23.308775	19.240833	25.628956	37.247242	36.61105	61.275005	53.38746	51.513817
ENSMUSG00000029213	1503.1464	1611.8079	1532.266	1928.4934	2052.0935	1765.2963	2755.2363	2823.4768	2299.2864
ENSMUSG00000029217	12.518583	16.338718	7.6873126	7.3958673	19.147635	8.132991	47.4542	37.316093	29.531757
ENSMUSG00000029219	0.0	0.0	0.0	0.0	0.0	0.9598546	1.9343387	1.0002885	1.0082023
ENSMUSG00000029221	1906.6499	1969.2926	1800.3492	2705.9236	2344.2168	2252.5017	3748.525	3761.2812	3118.5874
ENSMUSG00000029223	0.9522388	0.0	0.9892629	0.0	0.0	0.0	0.0	1.0603622	0.0
ENSMUSG00000029227	5386.711	5194.81	4253.6504	5807.376	5818.588	4732.304	8495.416	8485.335	7072.9634
ENSMUSG00000029228	4.327792	4.405643	4.793878	6.298672	10.307442	8.197971	7.4691467	4.1102395	9.38919
ENSMUSG00000029229	1040.925	1031.3009	753.0953	2055.4023	1912.5154	1578.4678	3408.6123	3394.9219	2805.2214
ENSMUSG00000029231	4835.6406	5071.8794	4252.2036	832.9988	756.71185	648.09595	2573.6082	2916.9639	2427.357
ENSMUSG00000029233	408.713	397.2197	278.396	493.69653	457.42365	402.3558	746.2373	737.0393	558.0565
ENSMUSG00000029234	1385.2396	1431.1254	1130.4703	985.208	882.46844	784.7303	1449.4012	1491.5288	1138.6238
ENSMUSG00000029235	0.0	0.0	0.0	0.0	0.0	0.0	1.9291195	1.9253736	0.9976714
ENSMUSG00000029236	0.0	3.0366454	0.0	2.0307553	1.057178	0.0	5.694622	5.707387	0.97116184
ENSMUSG00000029238	4644.672	4733.42	3684.7349	4767.5845	4748.9165	4002.8564	6143.3467	6212.116	5245.4937
ENSMUSG00000029245	70.45441	91.57347	69.82606	145.75523	136.47905	101.99895	194.61198	188.53027	177.856
ENSMUSG00000029246	1220.3162	1255.5591	966.71454	1030.2295	1147.4935	884.7046	1399.2826	1460.658	1141.412
ENSMUSG00000029247	5641.9946	5660.2334	5149.3154	4622.454	4870.0576	4227.143	6534.7886	6696.825	5421.4053
ENSMUSG00000029248	1.9269569	0.0	4.62466	1.2669004	3.926315	0.0	1.9062278	5.6427507	0.0
ENSMUSG00000029249	4968.1475	4864.1064	3955.2087	5527.4434	5490.504	4342.3164	7091.1187	7238.399	5832.2803
ENSMUSG00000029250	5982.4355	5949.3135	5023.1953	5543.162	5206.008	4151.367	7880.8623	7830.5757	6356.14
ENSMUSG00000029253	2668.9204	2595.2507	2120.362	1342.9922	1312.4058	1118.9261	2385.579	2393.409	2016.5654
ENSMUSG00000029254	88.043396	78.02646	61.166332	132.62187	132.44728	109.334724	184.99207	166.23708	139.5093
ENSMUSG00000029255	1.3398277	8.178404	0.8397777	5.9178443	5.88469	9.614963	5.3525534	1.6059376	6.4193974
ENSMUSG00000029260	0.0	0.0	0.0	1.0457811	1.8661455	0.0	3.9244	1.9502549	0.9827963
ENSMUSG00000029263	576.93677	562.5142	390.85117	431.28638	426.44122	401.84396	645.5887	673.35583	524.82227
ENSMUSG00000029265	1588.5734	1630.0084	1201.0966	1730.7559	1638.5588	1235.7823	2051.6238	2129.4575	1716.903
ENSMUSG00000029267	2046.9104	2001.2838	1669.6576	1176.5006	1324.1871	1074.5199	1932.475	2172.1755	1712.915
ENSMUSG00000029268	0.0	0.0	0.0	0.0	1.3380023	0.0	0.0	1.9784238	2.6372259
ENSMUSG00000029269	3.6321685	5.4060674	1.7892072	9.721013	2.7825227	9.098069	7.2725554	3.6608083	6.574373
ENSMUSG00000029270	356.7847	350.6367	273.5209	336.3276	373.26477	288.27466	400.4321	471.76663	338.22177
ENSMUSG00000029272	0.0	0.0	0.0	0.0	0.0	0.97022253	4.830487	3.8678207	1.9425921
ENSMUSG00000029273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029275	2.1518795	1.0627887	0.0	1.8074659	0.0	0.97012603	9.857045	1.9761854	0.98410726
ENSMUSG00000029276	622.58154	641.9573	556.77295	397.07703	449.0504	330.76892	557.38983	623.13416	493.8026
ENSMUSG00000029279	21.439587	8.854651	31.856771	12.49749	23.68609	6.674415	40.69353	30.144957	34.27409
ENSMUSG00000029280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029281	0.0	0.0	0.0	0.0	0.0	0.8293891	2.3343527	4.7943406	1.1758742
ENSMUSG00000029282	0.0	0.0	0.0	6.9637246	1.049855	2.8807864	3.770151	3.8028665	5.8202386
ENSMUSG00000029283	1024.1355	1051.6842	914.5783	608.62616	451.5363	334.88007	767.5742	724.14166	611.85944
ENSMUSG00000029286	0.0	0.0	1.0408106	0.0	1.1336281	0.0	4.3038583	0.86145115	1.0363204
ENSMUSG00000029287	3123.3088	3263.7573	2635.0938	1450.2203	1652.8757	1181.2368	3136.1113	3143.8804	2489.7236
ENSMUSG00000029288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97355664
ENSMUSG00000029290	1622.9033	1583.1095	1250.2462	1203.5898	1248.2855	1023.98535	2061.9724	1999.787	1656.437
ENSMUSG00000029291	1226.804	1393.1838	1030.633	1676.4083	1578.5789	1327.4114	2006.9863	1925.6012	1669.4875
ENSMUSG00000029298	141.36005	125.47181	111.68646	5130.103	4958.1826	4331.4253	7710.401	7460.314	5969.3594
ENSMUSG00000029299	5.808356	7.7867494	1.8060398	1.9528538	2.9778368	1.86579	2.393127	2.147764	2.8906174
ENSMUSG00000029304	28036.16	28262.783	23574.8	31509.596	29696.926	24417.717	50128.26	50713.07	43141.973
ENSMUSG00000029306	0.0	1.01203	0.0	0.0	1.0106516	0.9860048	3.8422303	0.0	0.96149105
ENSMUSG00000029307	1226.1016	1248.527	935.7242	355.7292	311.78787	286.13174	745.06335	820.9766	644.49536
ENSMUSG00000029309	2055.6216	2056.3982	1563.9166	1539.3126	1458.3334	1230.3606	2619.7854	2706.2253	2305.6355
ENSMUSG00000029310	2321.8809	2238.139	1814.0038	2483.0889	2453.3972	2169.3977	3680.342	3671.0405	3154.4312
ENSMUSG00000029311	938.75146	962.77374	773.05597	538.92566	584.49445	520.5227	991.752	990.97485	803.8349
ENSMUSG00000029312	164.19571	172.78734	178.08862	89.0311	42.024654	71.69967	170.81352	85.59554	130.67305
ENSMUSG00000029313	3057.7822	3165.023	2505.2483	4195.5293	4237.2974	3667.8616	7053.9644	6982.0107	6111.469
ENSMUSG00000029314	702.07465	695.42346	584.3328	1602.525	1829.3191	1389.8091	2178.609	2280.5598	1921.9264
ENSMUSG00000029319	492.7627	474.06677	459.44525	821.9553	879.2806	828.11066	1126.6935	1038.0507	882.61957
ENSMUSG00000029320	13.187649	9.58773	7.0383773	3.535267	5.8289533	7.921793	10.114671	11.124484	9.1435175
